752	3051
752	5213
752	4797
752	3052
752	4796
3051	5213
4219	5448
4219	1126
5448	1126
5448	792
5448	1961
5448	1061
5448	3109
5448	3456
5448	4862
221	5221
221	5144
221	2895
221	5180
221	2389
221	3380
5221	3836
5221	3823
5221	1196
5221	117
5221	3240
5221	4285
5221	1167
5221	2274
5221	3822
5221	901
5221	1306
5221	4757
1183	3646
3646	5325
4942	2012
5663	2012
5663	1762
1255	5462
3751	5462
865	5143
865	3200
5143	2977
5143	3132
5143	4605
5143	4284
5143	3235
5143	2143
5143	717
5143	1198
5143	2205
5143	1660
5143	4210
5143	3665
5143	696
5143	3961
5143	2
5143	1822
5143	1820
5143	17
5143	1405
5143	4358
5143	62
5143	4607
5143	1991
5143	3200
5143	4903
5143	1067
3446	1056
5232	3142
5232	1326
5232	743
5232	3436
5232	4385
5232	241
5232	1056
5232	250
5232	2874
5232	1050
5232	1921
5232	1580
5232	2423
5232	184
5232	4235
5232	2300
5232	1493
5232	2413
5232	4774
5232	3733
5232	95
5232	3848
5232	4112
5232	4234
5232	5017
5232	2128
501	5275
501	2739
5275	446
5275	2739
5275	5134
5275	2137
5275	2667
5275	2397
5275	226
1203	5547
142	2304
3423	5514
3423	1042
1666	4374
1666	5484
4374	5484
2678	5360
2678	454
2813	5176
2813	565
5176	1212
5176	1193
5176	1540
5176	1957
5176	5080
5176	4769
5176	3043
5176	4303
5176	4418
5176	2847
5176	4503
5176	4058
5176	4435
5176	2466
5176	2313
5176	693
5176	4793
5176	2958
5176	2562
5176	3113
5176	233
5176	2549
5176	744
5176	329
5176	938
5176	4846
5176	3041
5176	4833
5176	595
5176	1236
5176	1513
5176	1117
5176	1930
5176	4791
5176	1747
5176	3073
5176	717
5176	4625
5176	1879
5176	5002
5176	1696
5176	491
5176	46
5176	4544
5176	2188
5176	4608
5176	1624
5176	2388
5176	2592
5176	817
5176	3629
5176	4627
5176	2271
5176	2088
5176	3297
5176	387
5176	3248
5176	204
5176	4170
5176	3725
5176	1077
5176	115
5176	1266
5176	1539
5176	4138
5176	1307
5176	151
5176	2305
5176	287
5176	2931
5176	304
5176	4027
5176	1622
5176	1835
5176	979
5176	351
5176	3870
5176	4713
5176	1833
5176	5062
5176	2910
5176	4711
5176	413
5176	1518
5176	2942
5176	2759
5176	2972
5176	4134
5176	1169
5176	1903
5176	5026
5176	2563
5176	3251
5176	362
5176	1631
5176	4830
5176	1950
5176	4926
5176	2627
5176	1471
5176	2063
5176	3138
5176	520
5176	3768
5176	3545
5176	4745
5176	4543
5176	2050
5176	2525
5176	671
5176	2114
5176	126
5176	767
5176	4858
5176	143
5176	3481
5176	1414
5176	4305
5176	220
5176	3681
5176	4137
5176	4748
5176	4173
5176	3679
5176	1710
5176	2272
5176	3347
5176	565
5176	41
5176	1542
5176	4171
5176	1340
5176	1757
5176	2183
4672	5430
4672	1382
5430	5011
5430	713
5430	4004
5430	5009
5430	1733
5430	4594
5430	5007
5430	4675
5430	4673
5430	4679
5430	3000
5430	507
5430	1380
5430	1729
5430	4471
5430	4671
5430	1382
5430	4899
5430	4467
5430	1289
5430	1811
5430	5010
5430	4678
5430	3548
5430	4670
5430	5008
5430	1119
5430	4674
5430	68
196	5164
196	2362
5164	796
5164	1213
5164	5111
5164	2463
5164	4928
5164	2493
5164	49
5164	3917
5164	85
5164	3555
5164	3353
5164	4002
5164	1692
5164	3127
5164	2944
5164	4019
5164	1371
5164	1090
5164	4600
5164	2795
5164	177
5164	3174
5164	3987
5164	1418
5164	2018
5164	1816
5164	3849
5164	3453
5164	409
5164	3666
5164	1435
5164	4954
5164	2461
5164	2878
5164	686
5164	3885
5164	4177
5164	3915
5164	3683
5164	4973
5164	673
5164	624
5164	3119
5164	75
5164	2936
5164	4824
5164	1529
5164	507
5164	750
5164	4345
5164	1301
5164	3504
5164	4009
5164	2223
5164	2774
5164	3568
5164	390
5164	3123
5164	4624
5164	1299
5164	2191
5164	754
5164	309
5164	784
5164	735
5164	1444
5164	2044
5164	2074
5164	790
5164	4156
5164	1246
5164	801
5164	4475
5164	4030
5164	1382
5164	2031
5164	1199
5164	2670
5164	2749
5164	3117
5164	2915
5164	3049
5164	635
5164	1527
5164	273
5164	303
5164	3115
5164	729
5164	284
5164	3794
5164	3928
5164	3230
5164	271
5164	3528
5164	1327
5164	4654
5164	1744
5164	4982
5164	2964
5164	3654
5164	3992
5164	4205
5164	1161
5164	2206
5164	4022
5164	2430
5164	586
5164	799
5164	3739
5164	1429
5164	1023
5164	2649
5164	691
5164	246
5164	895
5164	3107
5164	1446
5164	3920
5164	1534
5164	1872
5164	4978
5164	3801
5164	708
5164	1240
5164	4993
5164	4548
5164	2945
5164	2500
5164	2975
5164	3790
5164	1093
5164	3984
5164	4644
5164	4039
5164	1421
5164	985
5164	589
5164	723
5164	1189
5164	2428
5164	2692
5164	808
5164	4065
5164	576
5164	3912
5164	1370
5164	1845
5164	2892
5164	3501
5164	3056
5164	255
5164	4161
5164	672
5164	1851
5164	885
5164	4346
5164	1832
5164	5110
5164	76
5164	3916
5164	1453
5164	2752
5164	3120
5164	4378
5164	551
5164	1285
5164	2362
5164	4836
5164	2556
5164	3814
5164	721
5164	800
5164	355
5164	2622
5164	449
5164	1079
5164	798
5164	4704
5164	2211
5164	5072
5164	2841
5164	2222
5164	223
5164	3684
5164	70
5164	804
5164	3908
5164	5119
5164	1247
5164	668
5164	1124
5164	2120
5164	132
5164	2993
5164	3118
5164	3748
5164	3178
5164	3729
5164	4021
5164	2341
5164	4815
