4779	24140	28865
4779	24140	28866
4779	24140	28854
4779	24140	28861
4779	24140	28852
4779	24140	28858
4779	24140	28857
4779	24140	28855
4779	24140	28856
4779	24140	28863
4779	24140	28864
4779	24140	28868
4779	24140	28867
4779	24140	28862
4779	24140	28859
7898	26987	28867
7898	26987	28860
7898	26987	28855
7898	26987	28863
7898	26987	28851
7898	26987	28866
7898	26987	28869
7898	26987	28861
7898	26987	28857
7898	26987	28856
7898	26987	28864
7898	26987	28868
7898	26987	28858
7252	17459	28856
7252	17658	28856
7252	25612	28856
7252	18635	28856
7252	21035	28856
7252	25285	28856
7252	24994	28856
7252	25509	28856
7252	15635	28856
7252	23882	28856
7252	25010	28856
7252	28394	28856
7252	17450	28856
7252	17609	28856
7252	17445	28856
7252	17572	28856
7252	17639	28856
7252	17448	28856
7252	17676	28856
7252	17532	28856
7252	17457	28856
7252	17674	28856
7252	17483	28856
7252	17725	28856
7252	17690	28856
7252	17713	28856
7252	17671	28856
7252	17628	28856
7252	17427	28856
7252	17468	28856
7252	17637	28856
7252	17666	28856
7252	17554	28856
7252	17521	28856
7252	17586	28856
7252	17589	28856
7252	17655	28856
7252	17520	28856
7252	17635	28856
7252	17701	28856
7252	17494	28856
7252	17565	28856
7252	17683	28856
7252	17669	28856
7252	17641	28856
7252	17514	28856
7252	17485	28856
7252	17549	28856
7252	17591	28856
7252	17476	28856
7252	17623	28856
7252	17583	28856
7252	17498	28856
7252	17721	28856
7252	17670	28856
7252	17435	28856
7252	17482	28856
7252	17594	28856
7252	17603	28856
7252	17685	28856
7252	17502	28856
7252	17432	28856
7252	17656	28856
7252	17548	28856
7252	17505	28856
7252	17632	28856
7252	17455	28856
7252	17491	28856
7252	17660	28856
7252	17550	28856
7252	17619	28856
7252	17640	28856
7252	17652	28856
7252	17538	28856
7252	17524	28856
7252	17519	28856
7252	17634	28856
7252	17475	28856
7252	17462	28856
7252	17696	28856
7252	17526	28856
7252	17510	28856
7252	17720	28856
7252	17481	28856
7252	17611	28856
7252	17681	28856
7252	17612	28856
7252	17617	28856
7252	17689	28856
7252	17499	28856
7252	17486	28856
7252	17451	28856
7252	17610	28856
7252	17599	28856
7252	17428	28856
7252	17501	28856
7252	17527	28856
7252	17443	28856
7252	17530	28856
7252	17714	28856
7252	17664	28856
7252	17559	28856
7252	17534	28856
7252	17561	28856
7252	17429	28856
7252	17477	28856
7252	17590	28856
7252	17537	28856
7252	17709	28856
7252	17562	28856
7252	17511	28856
7252	17509	28856
7252	17649	28856
7252	17456	28856
7252	17647	28856
7252	17452	28856
7252	17712	28856
7252	17436	28856
7252	17679	28856
7252	17508	28856
7252	17615	28856
7252	17492	28856
7252	17553	28856
7252	17638	28856
7252	17662	28856
7252	17694	28856
7252	17582	28856
7252	17726	28856
7252	17575	28856
7252	17497	28856
7252	17557	28856
7252	17717	28856
7252	17646	28856
7252	17706	28856
7252	17573	28856
7252	17642	28856
7252	17687	28856
7252	17629	28856
7252	17702	28856
7252	17512	28856
7252	17613	28856
7252	17700	28856
7252	17447	28856
7252	17543	28856
7252	17703	28856
7252	17673	28856
7252	17442	28856
7252	17458	28856
7252	17563	28856
7252	17484	28856
7252	17678	28856
7252	17470	28856
7252	17598	28856
7252	17595	28856
7252	17446	28856
7252	17682	28856
7252	17710	28856
7252	17643	28856
7252	17627	28856
7252	17648	28856
7252	17431	28856
7252	17630	28856
7252	17545	28856
7252	17631	28856
7252	17672	28856
7252	17489	28856
7252	17698	28856
7252	17504	28856
7252	17465	28856
7252	17513	28856
7252	17474	28856
7252	17606	28856
7252	17692	28856
7252	17480	28856
7252	17547	28856
7252	17542	28856
7252	17620	28856
7252	17645	28856
7252	17439	28856
7252	17536	28856
7252	17496	28856
7252	17488	28856
7252	17430	28856
7252	17605	28856
7252	17654	28856
7252	17569	28856
7252	17473	28856
7252	17440	28856
7252	17587	28856
7252	17529	28856
7252	17460	28856
7252	17517	28856
7252	17506	28856
7252	17576	28856
7252	17507	28856
7252	17691	28856
7252	17650	28856
7252	17708	28856
7252	17434	28856
7252	17568	28856
7252	17699	28856
7252	17719	28856
7252	17636	28856
7252	17624	28856
7252	17449	28856
7252	17688	28856
7252	17544	28856
7252	17621	28856
7252	17667	28856
7252	17680	28856
7252	17715	28856
7252	17546	28856
7252	17516	28856
7252	17693	28856
7252	17471	28856
7252	17704	28856
7252	17602	28856
7252	17661	28856
7252	17724	28856
7252	17539	28856
7252	17663	28856
7252	17469	28856
7252	17651	28856
7252	17622	28856
7252	17584	28856
7252	17454	28856
7252	17653	28856
7252	17461	28856
7252	17464	28856
7252	17523	28856
7252	17522	28856
7252	17697	28856
7252	17633	28856
7252	17718	28856
7252	17453	28856
7252	17463	28856
7252	17592	28856
7252	17487	28856
7252	17722	28856
7252	17478	28856
7252	17552	28856
7252	17604	28856
7252	17493	28856
7252	17466	28856
7252	17560	28856
7252	17707	28856
7252	17686	28856
7252	17490	28856
7252	17515	28856
7252	17495	28856
7252	17551	28856
7252	17500	28856
7252	17472	28856
7252	17564	28856
7252	17585	28856
7252	17556	28856
7252	17558	28856
7252	17531	28856
7252	17695	28856
7252	17659	28856
7252	17528	28856
7252	17581	28856
7252	17533	28856
7252	17577	28856
7252	17580	28856
7252	17467	28856
7252	17441	28856
7252	17579	28856
7252	17570	28856
7252	17479	28856
7252	17625	28856
7252	17438	28856
7252	17608	28856
7252	17675	28856
7252	17567	28856
7252	17437	28856
7252	17711	28856
7252	17525	28856
7252	17433	28856
7252	17657	28856
7252	17555	28856
7252	17588	28856
7252	17503	28856
7252	17600	28856
7252	17716	28856
7252	17614	28856
7252	17535	28856
7252	17597	28856
7252	17540	28856
7252	17571	28856
7252	17596	28856
7252	17566	28856
7252	17518	28856
7252	17574	28856
7252	17705	28856
7252	17644	28856
7252	17665	28856
7252	17444	28856
7252	17723	28856
7252	17601	28856
7252	17616	28856
7252	17684	28856
7252	17626	28856
7252	17593	28856
7252	17578	28856
7252	17677	28856
7252	17668	28856
7252	17607	28856
7252	17618	28856
7252	17541	28856
6010	25754	28867
6010	26451	28867
6010	20011	28867
6010	18497	28867
6010	27912	28867
6010	15319	28867
6010	15180	28867
6010	24246	28867
6010	27983	28867
6010	27209	28867
6010	25828	28867
6010	26159	28867
6010	26804	28867
6010	25815	28867
6010	26671	28867
6010	25915	28867
6010	26901	28867
6010	26191	28867
6010	26480	28867
6010	26056	28867
6010	25913	28867
6010	27000	28867
6010	26515	28867
6010	26223	28867
6010	26619	28867
6010	25962	28867
6010	26365	28867
6010	25889	28867
6010	25872	28867
6010	26209	28867
6010	25951	28867
6010	25865	28867
6010	25741	28867
6010	26569	28867
6010	25995	28867
6010	26140	28867
6010	26446	28867
6010	26798	28867
6010	26432	28867
6010	26528	28867
6010	26375	28867
6010	26765	28867
6010	26606	28867
6010	26946	28867
6010	26991	28867
6010	26064	28867
6010	26496	28867
6010	26142	28867
6010	26156	28867
6010	26980	28867
6010	26443	28867
6010	26509	28867
6010	26277	28867
6010	26102	28867
6010	26802	28867
6010	26137	28867
6010	26716	28867
6010	26395	28867
6010	26532	28867
6010	26922	28867
6010	26319	28867
6010	26225	28867
6010	26657	28867
6010	26587	28867
6010	26823	28867
6010	26737	28867
6010	26658	28867
6010	26346	28867
6010	25734	28867
6010	26708	28867
6010	25776	28867
6010	26924	28867
6010	25796	28867
6010	26023	28867
6010	26547	28867
6010	26283	28867
6010	26525	28867
6010	25670	28867
6010	26252	28867
6010	26644	28867
6010	26590	28867
6010	26358	28867
6010	26702	28867
6010	26772	28867
6010	25678	28867
6010	26152	28867
6010	26816	28867
6010	26081	28867
6010	25917	28867
6010	26147	28867
6010	26467	28867
6010	26634	28867
6010	26661	28867
6010	26266	28867
6010	25673	28867
6010	25870	28867
6010	26055	28867
6010	26518	28867
6010	26977	28867
6010	25711	28867
6010	26185	28867
6010	25965	28867
6010	26212	28867
6010	26790	28867
6010	26565	28867
6010	26959	28867
6010	25973	28867
6010	25695	28867
6010	25996	28867
6010	25708	28867
6010	26507	28867
6010	25774	28867
6010	26097	28867
6010	25757	28867
6010	26136	28867
6010	26998	28867
6010	25867	28867
6010	26331	28867
6010	26656	28867
6010	26318	28867
6010	25788	28867
6010	25882	28867
6010	26786	28867
6010	26677	28867
6010	26464	28867
6010	25767	28867
6010	25687	28867
6010	25791	28867
6010	26639	28867
6010	26303	28867
6010	26768	28867
6010	26987	28867
6010	25747	28867
6010	26900	28867
6010	26022	28867
6010	26886	28867
6010	25740	28867
6010	26084	28867
6010	26284	28867
6010	25925	28867
6010	26334	28867
6010	26387	28867
6010	26494	28867
6010	25931	28867
6010	26296	28867
6010	25764	28867
6010	26948	28867
6010	26111	28867
6010	26476	28867
6010	25897	28867
6010	26592	28867
6010	26164	28867
6010	25715	28867
6010	26586	28867
6010	26805	28867
6010	26079	28867
6010	25718	28867
6010	26663	28867
6010	25894	28867
6010	26999	28867
6010	26727	28867
6010	25755	28867
6010	25985	28867
6010	26213	28867
6010	26503	28867
6010	26627	28867
6010	26589	28867
6010	26523	28867
6010	26253	28867
6010	26282	28867
6010	26640	28867
6010	26782	28867
6010	26261	28867
6010	26745	28867
6010	26868	28867
6010	26018	28867
6010	26394	28867
6010	25803	28867
6010	26767	28867
6010	26621	28867
6010	25677	28867
6010	26045	28867
6010	25859	28867
6010	26687	28867
6010	26048	28867
6010	26307	28867
6010	26920	28867
6010	26859	28867
6010	25844	28867
6010	26437	28867
6010	26928	28867
6010	26469	28867
6010	26810	28867
6010	26597	28867
6010	26051	28867
6010	26123	28867
6010	26560	28867
6010	25786	28867
6010	26016	28867
6010	26310	28867
6010	26135	28867
6010	25777	28867
6010	26857	28867
6010	25908	28867
6010	25950	28867
6010	26131	28867
6010	26881	28867
6010	26371	28867
6010	26059	28867
6010	26914	28867
6010	27014	28867
6010	26289	28867
6010	26536	28867
6010	26797	28867
6010	25750	28867
6010	26429	28867
6010	25946	28867
6010	26853	28867
6010	25918	28867
6010	26229	28867
6010	26350	28867
6010	26899	28867
6010	26171	28867
6010	25981	28867
6010	26127	28867
6010	26544	28867
6010	26162	28867
6010	25909	28867
6010	25966	28867
6010	26852	28867
6010	26520	28867
6010	26002	28867
6010	26972	28867
6010	25901	28867
6010	26799	28867
6010	26086	28867
6010	26578	28867
6010	26818	28867
6010	26174	28867
6010	25703	28867
6010	26650	28867
6010	25707	28867
6010	26114	28867
6010	26255	28867
6010	26510	28867
6010	25955	28867
6010	26988	28867
6010	26850	28867
6010	25874	28867
6010	26313	28867
6010	26892	28867
6010	25957	28867
6010	26054	28867
6010	25794	28867
6010	26447	28867
6010	26327	28867
6010	26754	28867
6010	25961	28867
6010	26866	28867
6010	26471	28867
6010	26461	28867
6010	26679	28867
6010	26556	28867
6010	26715	28867
6010	26711	28867
6010	26359	28867
6010	26468	28867
6010	26579	28867
6010	26322	28867
6010	26406	28867
6010	26709	28867
6010	26819	28867
6010	26039	28867
6010	25879	28867
6010	26408	28867
6010	25999	28867
6010	26183	28867
6010	26157	28867
6010	26591	28867
6010	25860	28867
6010	26423	28867
6010	26060	28867
6010	26734	28867
6010	26707	28867
6010	26130	28867
6010	26241	28867
6010	25888	28867
6010	26082	28867
6010	26918	28867
6010	26731	28867
6010	26178	28867
6010	26019	28867
6010	26033	28867
6010	26683	28867
6010	26742	28867
6010	26280	28867
6010	26085	28867
6010	25980	28867
6010	26420	28867
6010	26399	28867
6010	25887	28867
6010	25862	28867
6010	26263	28867
6010	26783	28867
6010	25922	28867
6010	25848	28867
6010	26969	28867
6010	27019	28867
6010	26427	28867
6010	25716	28867
6010	26997	28867
6010	26557	28867
6010	26335	28867
6010	26077	28867
6010	26179	28867
6010	26337	28867
6010	26219	28867
6010	26752	28867
6010	26384	28867
6010	25720	28867
6010	26740	28867
6010	26530	28867
6010	26872	28867
6010	26484	28867
6010	26109	28867
6010	26571	28867
6010	26542	28867
6010	26986	28867
6010	25883	28867
6010	26211	28867
6010	26962	28867
6010	25804	28867
6010	25805	28867
6010	26210	28867
6010	25968	28867
6010	26201	28867
6010	27012	28867
6010	26304	28867
6010	26499	28867
6010	26249	28867
6010	26485	28867
6010	26551	28867
6010	26411	28867
6010	26519	28867
6010	25736	28867
6010	26397	28867
6010	26462	28867
6010	25834	28867
6010	26407	28867
6010	25967	28867
6010	25816	28867
6010	26072	28867
6010	26417	28867
6010	26233	28867
6010	26214	28867
6010	26428	28867
6010	26684	28867
6010	26985	28867
6010	26953	28867
6010	26965	28867
6010	25849	28867
6010	26750	28867
6010	26118	28867
6010	25743	28867
6010	25811	28867
6010	26763	28867
6010	26616	28867
6010	26882	28867
6010	26259	28867
6010	26041	28867
6010	25684	28867
6010	26361	28867
6010	26226	28867
6010	25696	28867
6010	25705	28867
6010	26415	28867
6010	26221	28867
6010	26919	28867
6010	26870	28867
6010	26766	28867
6010	26776	28867
6010	26421	28867
6010	26169	28867
6010	25928	28867
6010	26348	28867
6010	25900	28867
6010	26706	28867
6010	26456	28867
6010	26760	28867
6010	26037	28867
6010	26320	28867
6010	26504	28867
6010	26981	28867
6010	26685	28867
6010	25808	28867
6010	25745	28867
6010	26588	28867
6010	26915	28867
6010	26330	28867
6010	25807	28867
6010	25709	28867
6010	25890	28867
6010	26080	28867
6010	26040	28867
6010	26600	28867
6010	26391	28867
6010	25892	28867
6010	26367	28867
6010	25842	28867
6010	25721	28867
6010	26576	28867
6010	26812	28867
6010	26479	28867
6010	25737	28867
6010	27004	28867
6010	26199	28867
6010	26004	28867
6010	26076	28867
6010	26155	28867
6010	26808	28867
6010	26355	28867
6010	25691	28867
6010	25873	28867
6010	26491	28867
6010	25672	28867
6010	26349	28867
6010	26376	28867
6010	26024	28867
6010	25820	28867
6010	25929	28867
6010	26775	28867
6010	26424	28867
6010	26431	28867
6010	26907	28867
6010	26093	28867
6010	26321	28867
6010	26478	28867
6010	26098	28867
6010	26647	28867
6010	25877	28867
6010	26490	28867
6010	27018	28867
6010	26956	28867
6010	26626	28867
6010	25914	28867
6010	26771	28867
6010	26934	28867
6010	27008	28867
6010	25855	28867
6010	26733	28867
6010	26052	28867
6010	26020	28867
6010	26929	28867
6010	26770	28867
6010	26764	28867
6010	26533	28867
6010	26362	28867
6010	26830	28867
6010	26630	28867
6010	26873	28867
6010	26930	28867
6010	26778	28867
6010	26036	28867
6010	26364	28867
6010	26385	28867
6010	26150	28867
6010	26984	28867
6010	26795	28867
6010	25830	28867
6010	26175	28867
6010	26374	28867
6010	26534	28867
6010	26860	28867
6010	25762	28867
6010	26208	28867
6010	25927	28867
6010	26006	28867
6010	26574	28867
6010	26069	28867
6010	26369	28867
6010	26173	28867
6010	26050	28867
6010	25772	28867
6010	26954	28867
6010	26668	28867
6010	26807	28867
6010	26552	28867
6010	26265	28867
6010	26673	28867
6010	26577	28867
6010	26094	28867
6010	25825	28867
6010	26628	28867
6010	25668	28867
6010	26203	28867
6010	26078	28867
6010	26905	28867
6010	25851	28867
6010	26514	28867
6010	25793	28867
6010	26043	28867
6010	26297	28867
6010	26848	28867
6010	26202	28867
6010	25943	28867
6010	26238	28867
6010	26352	28867
6010	26527	28867
6010	25812	28867
6010	26465	28867
6010	26689	28867
6010	25758	28867
6010	26693	28867
6010	26422	28867
6010	25756	28867
6010	26216	28867
6010	26257	28867
6010	26449	28867
6010	25698	28867
6010	26696	28867
6010	26272	28867
6010	26430	28867
6010	25835	28867
6010	25790	28867
6010	25975	28867
6010	26474	28867
6010	27015	28867
6010	25971	28867
6010	26688	28867
6010	25723	28867
6010	26748	28867
6010	26633	28867
6010	25936	28867
6010	26309	28867
6010	25990	28867
6010	26416	28867
6010	26181	28867
6010	26697	28867
6010	26913	28867
6010	26453	28867
6010	25714	28867
6010	26705	28867
6010	25911	28867
6010	25798	28867
6010	26360	28867
6010	26110	28867
6010	26851	28867
6010	26134	28867
6010	25778	28867
6010	26781	28867
6010	26561	28867
6010	26806	28867
6010	26933	28867
6010	26192	28867
6010	26642	28867
6010	26381	28867
6010	26413	28867
6010	25991	28867
6010	26028	28867
6010	26227	28867
6010	26537	28867
6010	25783	28867
6010	26458	28867
6010	25958	28867
6010	25912	28867
6010	25813	28867
6010	26292	28867
6010	25949	28867
6010	26645	28867
6010	26759	28867
6010	26448	28867
6010	26629	28867
6010	26646	28867
6010	26787	28867
6010	25926	28867
6010	26884	28867
6010	26596	28867
6010	26762	28867
6010	25765	28867
6010	26347	28867
6010	25984	28867
6010	26568	28867
6010	25843	28867
6010	26854	28867
6010	25700	28867
6010	26300	28867
6010	26390	28867
6010	26301	28867
6010	26784	28867
6010	26475	28867
6010	25934	28867
6010	26567	28867
6010	26145	28867
6010	26410	28867
6010	26543	28867
6010	26774	28867
6010	26641	28867
6010	26598	28867
6010	27009	28867
6010	25952	28867
6010	26539	28867
6010	26943	28867
6010	26625	28867
6010	25685	28867
6010	26871	28867
6010	25675	28867
6010	25841	28867
6010	26290	28867
6010	26931	28867
6010	26165	28867
6010	26338	28867
6010	26580	28867
6010	26927	28867
6010	25819	28867
6010	25987	28867
