732	2112	23
732	2112	20
732	2112	7
732	2112	18
732	2112	9
732	2112	13
732	2112	21
732	2112	15
732	2112	10
732	2112	16
732	2112	19
732	2112	12
732	2112	11
732	2112	6
732	2112	8
732	2112	17
732	2112	22
732	2112	14
256	2112	23
256	2112	20
256	2112	7
256	2112	18
256	2112	9
256	2112	13
256	2112	21
256	2112	15
256	2112	10
256	2112	16
256	2112	19
256	2112	12
256	2112	11
256	2112	6
256	2112	8
256	2112	17
256	2112	22
256	2112	14
332	2112	23
332	2112	20
332	2112	7
332	2112	18
332	2112	9
332	2112	13
332	2112	21
332	2112	15
332	2112	10
332	2112	16
332	2112	19
332	2112	12
332	2112	11
332	2112	6
332	2112	8
332	2112	17
332	2112	22
332	2112	14
511	2112	23
511	2112	20
511	2112	7
511	2112	18
511	2112	9
511	2112	13
511	2112	21
511	2112	15
511	2112	10
511	2112	16
511	2112	19
511	2112	12
511	2112	11
511	2112	6
511	2112	8
511	2112	17
511	2112	22
511	2112	14
297	2112	23
297	2112	20
297	2112	7
297	2112	18
297	2112	9
297	2112	13
297	2112	21
297	2112	15
297	2112	10
297	2112	16
297	2112	19
297	2112	12
297	2112	11
297	2112	6
297	2112	8
297	2112	17
297	2112	22
297	2112	14
283	2112	23
283	2112	20
283	2112	7
283	2112	18
283	2112	9
283	2112	13
283	2112	21
283	2112	15
283	2112	10
283	2112	16
283	2112	19
283	2112	12
283	2112	11
283	2112	6
283	2112	8
283	2112	17
283	2112	22
283	2112	14
689	2112	23
689	2112	20
689	2112	7
689	2112	18
689	2112	9
689	2112	13
689	2112	21
689	2112	15
689	2112	10
689	2112	16
689	2112	19
689	2112	12
689	2112	11
689	2112	6
689	2112	8
689	2112	17
689	2112	22
689	2112	14
745	2112	23
745	2112	20
745	2112	7
745	2112	18
745	2112	9
745	2112	13
745	2112	21
745	2112	15
745	2112	10
745	2112	16
745	2112	19
745	2112	12
745	2112	11
745	2112	6
745	2112	8
745	2112	17
745	2112	22
745	2112	14
44	2112	23
44	2112	20
44	2112	7
44	2112	18
44	2112	9
44	2112	13
44	2112	21
44	2112	15
44	2112	10
44	2112	16
44	2112	19
44	2112	12
44	2112	11
44	2112	6
44	2112	8
44	2112	17
44	2112	22
44	2112	14
188	2112	23
188	2112	20
188	2112	7
188	2112	18
188	2112	9
188	2112	13
188	2112	21
188	2112	15
188	2112	10
188	2112	16
188	2112	19
188	2112	12
188	2112	11
188	2112	6
188	2112	8
188	2112	17
188	2112	22
188	2112	14
491	2112	23
491	2112	20
491	2112	7
491	2112	18
491	2112	9
491	2112	13
491	2112	21
491	2112	15
491	2112	10
491	2112	16
491	2112	19
491	2112	12
491	2112	11
491	2112	6
491	2112	8
491	2112	17
491	2112	22
491	2112	14
603	2112	23
603	2112	20
603	2112	7
603	2112	18
603	2112	9
603	2112	13
603	2112	21
603	2112	15
603	2112	10
603	2112	16
603	2112	19
603	2112	12
603	2112	11
603	2112	6
603	2112	8
603	2112	17
603	2112	22
603	2112	14
392	2112	23
392	2112	20
392	2112	7
392	2112	18
392	2112	9
392	2112	13
392	2112	21
